env, ud, task, x, y, div, rank
50063,3221,6,5,31,0.529360865287,14.4722222222
50063,1152,1,29,6,0.0,0.0
50063,11160,9,28,23,0.996118213778,17.0277777778
50063,6309,7,8,26,1.85923653617,74.9166666667
50063,24260,3,5,9,1.81366068969,59.5277777778
50063,2779,4,31,41,0.95104566058,44.8611111111
50063,3244,5,0,24,1.78193706355,79.6944444444
50063,1670,2,0,8,0.0,0.0
50063,71304,8,32,19,1.10631371386,14.8611111111
50063,4423,6,20,26,0.85545081056,13.0833333333
50013,3797,3,49,27,1.36154193334,57.6944444444
50013,1045,1,28,46,0.0,0.0
50013,4644,5,10,25,1.44385618977,61.0
50013,4405,6,41,35,1.97151077749,90.0
50013,2357,4,16,42,0.0,0.0
50013,5992,7,58,31,1.67889790299,64.0833333333
50013,1579,2,51,48,0.0,0.0
50013,15091,9,44,52,1.64514071335,57.5
50013,10608,8,30,41,1.5394705708,41.75
50013,3201,5,14,19,0.874309554641,47.5
50013,10580,8,49,43,1.02111918856,27.0
50013,929,1,16,38,0.0,0.0
50013,2960,4,19,27,2.06712515851,99.0555555556
50013,32327,9,25,21,1.18631371386,35.75
50013,3518,6,14,2,1.20980033866,46.6388888889
50013,3565,7,24,28,0.242292189082,17.6666666667
50013,2821,2,14,20,1.54438145772,94.2222222222
50013,3195,3,0,16,1.6879430946,83.4722222222
50065,39167,8,40,42,2.37868857045,82.0555555556
50065,4972,3,44,10,1.02111918856,20.1666666667
50065,1050,1,37,18,0.0,0.0
50065,3318,5,29,33,1.49868857045,88.1388888889
50065,20943,9,23,48,2.36902557364,84.1666666667
50065,910,2,58,22,0.0,0.0
50065,2375,4,17,13,0.0,0.0
50065,3451,7,24,47,0.634309554641,16.2222222222
50065,2539,6,18,5,0.0,0.0
50060,2933,6,7,31,1.19747762414,67.8055555556
50060,1577,1,37,15,0.0,0.0
50060,1585,4,38,14,0.0,0.0
50060,63279,9,38,35,2.04735181444,61.1944444444
50060,2710,3,51,16,1.33972183241,84.8888888889
50060,1335,2,36,16,0.0,0.0
50060,73718,8,17,16,2.36307418943,73.8333333333
50060,3028,7,16,38,1.14523577947,58.0
50060,2399,5,27,25,0.0,0.0
50060,2867,3,20,17,1.81366068969,87.8055555556
50060,5962,9,48,37,2.64488945173,97.5277777778
50060,1963,2,54,23,0.0,0.0
50060,2156,1,17,17,0.242292189082,87.7777777778
50060,2937,7,19,25,1.48151018874,74.1944444444
50060,2825,6,17,14,1.09543127956,56.6111111111
50060,2574,5,51,27,0.0,0.0
50060,10807,8,36,30,1.93524191736,64.5277777778
50060,2369,4,54,21,0.0,0.0
50065,3245,6,34,8,1.16399045755,70.3055555556
50065,4909,7,38,1,1.49046857073,47.9444444444
50065,1397,1,23,40,0.0,0.0
50065,94059,9,25,42,2.09131468865,71.7777777778
50065,18423,8,30,41,2.28943203625,79.8611111111
50065,2069,4,38,33,0.0,0.0
50065,1421,2,44,26,0.0,0.0
50065,2587,3,47,19,0.0,0.0
50065,3150,5,27,25,1.19747762414,76.1388888889
50062,1127,1,15,46,0.0,0.0
50062,20113,9,45,11,1.24151018874,43.8888888889
50062,6111,5,56,55,0.0,0.0
50062,3650,4,3,7,0.0,0.0
50062,6202,7,43,51,0.0,0.0
50062,7298,3,52,47,0.0,0.0
50062,1545,2,9,39,0.0,0.0
50062,4807,6,24,54,0.0,0.0
50062,18492,8,24,11,1.43366245423,59.2777777778
50062,4758,4,48,29,0.402179190202,93.2777777778
50062,28633,7,32,5,1.43366245423,27.6666666667
50062,72011,8,49,53,2.28735181444,75.2222222222
50062,1494,1,44,50,0.0,0.0
50062,15372,3,39,10,1.53548255516,73.4166666667
50062,12783,6,50,26,2.28902557364,99.2777777778
50062,17750,5,45,6,1.39999583875,54.4444444444
50062,1916,2,20,26,0.0,0.0
50065,30280,8,28,12,0.996118213778,8.88888888889
50065,2881,2,46,12,0.0,0.0
50065,5008,3,42,31,0.0,0.0
50065,4947,5,17,14,1.2977968116,87.8611111111
50065,2557,6,31,9,0.0,0.0
50065,5878,7,21,35,1.56514071335,87.1666666667
50065,12047,9,30,10,2.93469395165,99.3611111111
50065,1298,1,28,22,0.0,0.0
50065,3186,4,12,11,0.0,0.0
50061,8793,3,37,22,1.37131468865,42.8888888889
50061,50428,8,21,17,1.70438145772,49.8888888889
50061,11528,6,27,53,1.22523577947,29.7222222222
50061,3846,2,57,37,0.0,0.0
50061,5203,4,59,30,0.0,0.0
50061,9299,7,59,24,0.905587261698,15.8611111111
50061,1947,1,24,59,0.0,0.0
50061,6861,5,2,20,2.08229218908,73.3888888889
50061,60842,9,14,17,1.24399045755,28.1944444444
50013,12799,8,39,38,1.56151018874,59.4444444444
50013,4136,3,22,43,0.998845535995,94.5555555556
50013,6791,7,47,14,0.402179190202,0.611111111111
50013,18604,9,25,6,1.22438145772,33.3888888889
50013,3233,4,26,29,0.0,0.0
50013,704,2,20,9,0.0,0.0
50013,1651,1,33,57,0.0,0.0
50013,5623,5,19,42,1.81134643325,80.1944444444
50013,4738,6,2,20,0.942683189255,64.3055555556
50047,1031,2,48,18,0.0,0.0
50047,7037,3,52,41,0.0,0.0
50047,1371,1,41,47,0.0,0.0
50047,4151,4,42,16,0.0,0.0
50047,14559,9,34,36,1.40936086529,70.0555555556
50047,6786,6,59,35,0.0,0.0
50047,5984,7,23,11,0.402179190202,84.5277777778
50047,4093,5,47,18,0.0,0.0
50047,15165,8,56,36,0.942683189255,30.3611111111
50047,2477,2,42,51,0.0,0.0
50047,7832,6,53,59,0.0,0.0
50047,8226,3,46,58,0.0,0.0
50047,12000,7,27,24,1.2905644329,39.6666666667
50047,4266,4,54,18,0.0,0.0
50047,1483,1,53,26,0.0,0.0
50047,6214,5,40,3,0.942683189255,82.5277777778
50047,41341,8,53,12,0.764114054554,7.88888888889
50063,4713,5,10,47,0.242292189082,2.33333333333
50063,7790,3,10,23,1.59933083224,57.0555555556
50063,6233,7,51,27,0.970950594455,33.3888888889
50063,1344,1,37,30,0.0,0.0
50063,4485,4,8,50,0.721928094887,41.75
50063,10717,9,30,18,1.26111918856,37.1666666667
50063,6313,6,25,34,1.10631371386,40.6666666667
50063,10806,8,23,13,1.66053327706,60.5833333333
50063,4432,2,8,47,0.634309554641,31.6666666667
50063,1331,2,40,15,0.0,0.0
50063,3681,7,25,11,0.0,0.0
50063,1722,4,1,21,0.286396957116,99.7222222222
50063,3563,6,34,23,0.0,0.0
50063,1312,1,1,38,0.0,0.0
50063,4578,3,11,25,0.529360865287,26.75
50063,8283,8,28,14,0.794309554641,25.1388888889
50063,7916,9,32,21,0.996118213778,33.0555555556
50063,2204,5,17,21,0.0,0.0
50013,4987,3,24,8,1.31999583875,52.5
50013,4371,7,7,10,1.10631371386,40.0833333333
50013,4540,6,13,21,0.866313713865,19.6666666667
50013,3878,5,0,13,2.01313246517,94.2222222222
50013,2480,2,16,10,1.68229218908,92.1111111111
50013,7530,8,7,20,0.639556365374,9.94444444444
50013,3139,4,27,8,0.402179190202,8.75
50013,1796,1,42,1,0.0,0.0
50013,9878,9,54,21,1.59933083224,82.9444444444
50013,5922,8,42,19,2.24154193334,87.1111111111
50013,3506,7,17,44,1.37131468865,67.0833333333
50013,3934,6,10,31,2.03248768917,92.7222222222
50013,2160,2,41,19,0.721928094887,57.3888888889
50013,2881,4,50,29,0.85545081056,38.5
50013,3442,3,16,23,1.73366068969,83.5555555556
50013,3412,5,12,21,1.70952633232,84.4444444444
50013,2185,1,56,23,0.0,0.0
50013,5594,9,16,17,1.56514071335,43.6388888889
50047,1630,2,53,8,0.0,0.0
50047,890,1,5,18,0.0,0.0
50047,9327,5,28,3,0.989587521222,92.8888888889
50047,8855,3,57,58,0.0,0.0
50047,14286,7,7,3,1.56902557364,98.2222222222
50047,2452,4,44,51,0.0,0.0
50047,18971,9,6,28,1.73469395165,96.1944444444
50047,9040,6,2,22,0.989587521222,90.5277777778
50048,4405,3,25,39,0.634309554641,57.5555555556
50048,7849,8,38,14,1.49366068969,57.1111111111
50048,1888,4,48,40,0.0,0.0
50048,5444,6,22,35,0.634309554641,18.0555555556
50048,18924,9,37,45,0.719556365374,3.97222222222
50048,5630,7,41,39,1.39999583875,56.6111111111
50048,4562,5,38,41,0.0,0.0
50048,2153,2,9,12,0.0,0.0
50048,1062,1,10,18,0.0,0.0
50061,2970,7,20,19,0.721928094887,54.3333333333
50061,1230,2,36,48,0.0,0.0
50061,3302,3,20,7,1.46918253919,88.3611111111
50061,1238,1,30,47,0.0,0.0
50061,7004,8,30,21,1.77356815817,85.6111111111
50061,5965,9,21,11,0.95104566058,31.6666666667
50061,1955,6,31,50,0.0,0.0
50061,2506,5,22,38,1.19747762414,89.3888888889
50061,1743,4,28,50,0.0,0.0
50061,3509,6,29,43,0.0,0.0
50061,56597,8,1,20,1.12192809489,16.7777777778
50061,1590,2,47,13,0.0,0.0
50061,1597,1,59,45,0.0,0.0
50061,69485,9,25,17,1.14523577947,18.8888888889
50061,3615,5,5,14,0.970950594455,95.3333333333
50061,2027,4,50,11,0.0,0.0
50061,4076,7,34,26,1.38825903574,91.4722222222
50061,3770,3,25,41,0.482179190202,82.4444444444
50061,7551,9,21,8,1.92385618977,76.6666666667
50061,2246,2,33,32,0.0,0.0
50061,4403,6,22,16,1.14523577947,68.7222222222
50061,5517,7,39,13,0.639556365374,22.1388888889
50061,2766,4,43,21,0.0,0.0
50061,1531,1,49,55,0.0,0.0
50061,4675,5,31,21,0.634309554641,28.6666666667
50061,4095,3,11,16,1.69287868934,98.6944444444
50061,5222,8,28,15,1.02631371386,55.0
50013,833,2,39,2,0.0,0.0
50013,925,1,52,10,0.242292189082,92.8888888889
50013,3625,7,54,15,0.634309554641,52.4166666667
50013,8873,8,11,14,1.09543127956,11.0555555556
50013,3723,6,40,26,0.721928094887,50.6111111111
50013,8356,9,18,19,1.90053327706,71.1111111111
50013,2808,5,22,23,0.0,0.0
50013,2723,4,22,21,0.0,0.0
50013,3714,3,50,20,1.31085629839,90.0277777778
50047,1565,2,41,28,0.0,0.0
50047,1069,1,45,7,0.0,0.0
50047,55695,8,43,13,1.86681931117,59.0
50047,1759,4,40,28,0.0,0.0
50047,50037,9,30,44,2.25287868934,86.5
50047,6115,5,8,40,0.242292189082,43.5555555556
50047,11989,3,29,4,0.85545081056,55.2777777778
50047,6764,7,21,6,1.07832207955,71.6944444444
50047,4005,6,38,1,0.0,0.0
50047,5321,6,34,26,0.0,0.0
50047,5500,7,41,13,0.0,0.0
50047,16415,8,43,28,0.0,0.0
50047,5429,3,33,27,0.0,0.0
50047,1072,2,59,49,0.0,0.0
50047,4212,5,51,24,0.0,0.0
50047,16368,9,37,22,0.529360865287,46.8055555556
50047,1099,1,59,50,0.0,0.0
50047,3375,4,41,31,0.0,0.0
50013,6885,9,56,36,2.10952633232,74.1666666667
50013,796,2,32,13,1.2994705708,98.1111111111
50013,1179,4,30,36,0.0,0.0
50013,690,1,37,31,0.0,0.0
50013,3144,6,53,23,1.90631371386,77.5277777778
50013,3382,3,55,7,0.639556365374,6.30555555556
50013,1839,5,25,47,0.764114054554,43.6388888889
50013,9548,8,53,17,1.70115093316,34.9166666667
50013,2935,7,49,24,1.67262919227,56.6111111111
50013,4590,6,43,43,1.15854883189,51.3055555556
50013,3653,7,11,48,1.60385618977,91.8055555556
50013,3883,5,40,56,0.0,0.0
50013,5826,9,25,9,1.02631371386,30.1388888889
50013,7477,8,5,11,1.70952633232,69.6944444444
50013,1747,1,54,54,0.0,0.0
50013,3043,2,5,35,1.40410745139,98.6944444444
50013,2915,4,2,34,1.20229218908,98.5
50013,4388,3,20,48,0.0,0.0
50061,1438,2,58,3,0.0,0.0
50061,3602,7,11,16,1.42696081427,70.1388888889
50061,4751,8,21,8,1.99111977731,85.4444444444
50061,2632,4,30,19,0.0,0.0
50061,6400,9,26,11,1.67962753634,42.6111111111
50061,1011,1,30,45,0.0,0.0
50061,3253,5,8,13,0.402179190202,21.75
50061,3045,3,38,32,1.32092427723,75.8055555556
50061,2969,6,14,13,0.85545081056,52.0277777778
50063,961,1,13,51,0.0,0.0
50063,3363,3,7,41,1.60385618977,59.9444444444
50063,3908,8,18,19,1.48151018874,62.1388888889
50063,3772,7,16,19,0.719556365374,24.9722222222
50063,3801,5,15,25,1.33543127956,53.5555555556
50063,2319,2,25,51,1.88943203625,93.4166666667
50063,2739,4,7,52,1.13131468865,45.8333333333
50063,3021,6,6,45,0.639556365374,25.3611111111
50063,3840,9,15,17,2.11173743342,91.25
50047,6244,6,16,58,0.0,0.0
50047,10325,5,37,46,0.0,0.0
50047,67023,9,4,4,1.81972183241,44.2222222222
50047,5919,4,49,25,0.0,0.0
50047,3244,3,49,4,0.0,0.0
50047,1665,2,6,16,0.0,0.0
50047,1519,1,18,51,0.0,0.0
50047,37320,8,19,58,1.37095059445,62.2222222222
50047,8464,7,46,26,0.0,0.0
50048,8227,8,45,42,1.22523577947,26.9166666667
50048,735,1,36,24,0.0,0.0
50048,2844,5,39,44,1.2177968116,95.75
50048,7064,9,25,22,1.48151018874,45.0277777778
50048,3340,6,23,31,0.989587521222,88.0
50048,3869,3,26,58,0.0,0.0
50048,3452,7,24,41,0.0,0.0
50048,720,2,18,23,0.0,0.0
50048,1636,4,33,13,0.0,0.0
50061,2593,6,47,24,0.0,0.0
50061,2348,2,57,25,0.0,0.0
50061,24043,9,21,29,2.13972183241,72.5277777778
50061,3005,7,31,21,0.0,0.0
50061,628,1,20,34,0.634309554641,93.4166666667
50061,1807,3,28,50,0.242292189082,85.6111111111
50061,4103,8,27,11,1.70115093316,86.1388888889
50061,2806,4,46,27,0.634309554641,66.3611111111
50061,3135,5,32,21,0.242292189082,52.7777777778
50061,3535,7,10,24,0.0,0.0
50061,3464,5,26,10,0.0,0.0
50061,4445,9,26,17,1.10631371386,48.3333333333
50061,3881,8,33,30,1.27326968952,87.9166666667
50061,2655,4,47,25,0.0,0.0
50061,3197,6,39,22,0.0,0.0
50061,939,1,3,47,0.0,0.0
50061,2229,2,51,50,0.0,0.0
50061,2989,3,35,24,0.0,0.0
50065,3614,5,24,54,1.8613152774,83.8333333333
50065,1211,4,23,28,0.0,0.0
50065,1843,3,20,25,0.634309554641,77.2222222222
50065,4565,9,32,47,2.40488945173,84.1666666667
50065,2931,7,26,25,0.916118213778,60.1666666667
50065,1005,1,5,47,0.0,0.0
50065,2091,6,15,31,0.482179190202,65.8888888889
50065,12296,8,24,20,2.19173743342,67.4166666667
50065,1020,2,26,31,0.0,0.0
50048,3407,5,58,26,0.992774453988,75.0555555556
50048,2614,4,36,3,0.0,0.0
50048,5697,6,32,48,0.996118213778,12.2777777778
50048,3486,7,44,42,0.989587521222,70.4444444444
50048,6190,3,34,36,0.764114054554,8.05555555556
50048,36454,8,15,41,1.59418595764,20.6666666667
50048,1920,2,8,18,0.0,0.0
50048,33959,9,35,50,1.59418595764,19.4166666667
50048,1298,1,41,15,0.0,0.0
50065,3296,4,23,40,1.71525589923,89.1388888889
50065,5631,7,48,11,2.26115093316,95.6666666667
50065,10564,8,32,46,2.25287868934,70.3333333333
50065,4645,3,53,12,2.2613152774,90.9444444444
50065,4713,5,37,28,1.48399045755,45.4166666667
50065,2760,2,16,48,1.2177968116,74.3888888889
50065,55212,9,29,45,1.81366068969,52.7777777778
50065,1338,1,44,19,0.0,0.0
50065,3774,6,8,57,0.721928094887,16.25
50060,1455,1,37,52,0.0,0.0
50060,3569,7,15,10,0.996118213778,27.8333333333
50060,3052,6,16,3,1.46190118891,61.7777777778
50060,2837,3,2,24,0.529360865287,45.6944444444
50060,2324,4,42,52,0.0,0.0
50060,8345,9,32,23,1.97972183241,74.0277777778
50060,16297,8,16,16,2.13134643325,70.3888888889
50060,1788,2,25,23,0.0,0.0
50060,3535,5,35,19,1.59418595764,47.3333333333
50060,21835,8,48,23,1.55173743342,40.6944444444
50060,68546,9,33,20,2.52307418943,97.4722222222
50060,4388,4,29,57,0.942683189255,85.1666666667
50060,11363,7,38,25,1.59418595764,52.9166666667
50060,4058,2,32,48,0.529360865287,48.6944444444
50060,8299,3,7,31,2.11293503962,80.2777777778
50060,4440,5,8,43,0.634309554641,49.6666666667
50060,10769,6,25,57,1.79085629839,62.6111111111
50060,1842,1,4,1,0.0,0.0
50063,2906,6,27,50,1.22438145772,69.3055555556
50063,1542,4,33,58,0.0,0.0
50063,967,2,39,53,0.0,0.0
50063,2312,5,12,47,1.2177968116,89.6666666667
50063,1458,1,32,53,0.0,0.0
50063,3823,7,15,21,0.874309554641,40.1666666667
50063,14054,8,15,24,1.10631371386,36.8611111111
50063,2018,3,19,29,0.794309554641,76.1111111111
50063,47514,9,33,24,1.51366245423,36.4722222222
50065,1566,1,9,43,0.0,0.0
50065,8920,9,16,55,1.24151018874,19.25
50065,564,2,9,27,0.0,0.0
50065,6664,7,7,39,2.00154193334,73.1944444444
50065,11710,8,57,40,2.33287868934,89.8333333333
50065,1969,4,43,42,0.0,0.0
50065,2235,6,44,8,0.0,0.0
50065,3717,3,18,19,0.634309554641,43.4444444444
50065,3888,5,38,20,1.3834651896,82.6388888889
50065,3111,3,40,46,0.721928094887,31.1388888889
50065,1273,1,43,39,0.0,0.0
50065,2169,2,41,22,0.0,0.0
50065,2664,4,52,30,0.0,0.0
50065,17609,8,27,26,1.48399045755,27.7222222222
50065,10891,9,39,57,1.81366068969,53.7222222222
50065,2836,5,41,25,0.794309554641,51.8611111111
50065,2894,7,50,20,0.242292189082,35.5833333333
50065,3129,6,50,36,0.0,0.0
50063,2166,5,39,4,0.0,0.0
50063,15325,9,29,21,1.09712456976,21.5555555556
50063,2326,6,13,19,0.0,0.0
50063,14586,8,27,16,0.996118213778,19.7777777778
50063,1494,4,30,7,0.0,0.0
50063,1846,7,31,18,0.0,0.0
50063,2063,3,17,28,0.0,0.0
50063,859,2,43,22,0.0,0.0
50063,965,1,59,31,0.0,0.0
50062,16552,7,22,36,0.904381457724,50.9166666667
50062,1324,2,37,39,0.0,0.0
50062,91473,8,21,34,1.87444445458,65.0833333333
50062,10106,5,48,12,0.85545081056,79.8888888889
50062,9352,3,49,16,0.904381457724,88.3888888889
50062,3534,4,59,15,0.0,0.0
50062,1625,1,20,31,0.0,0.0
50062,19591,9,41,17,1.42696081427,69.4166666667
50062,7131,6,40,40,0.0,0.0
50062,11945,5,55,44,1.31085629839,75.4444444444
50062,46609,9,9,25,1.37095059445,28.3333333333
50062,1479,1,44,53,0.0,0.0
50062,3072,4,17,30,0.0,0.0
50062,45567,8,22,28,2.27907957062,87.7777777778
50062,10726,7,55,59,0.353359335021,36.3611111111
50062,4678,6,51,42,0.85545081056,96.6666666667
50062,2247,2,24,37,0.0,0.0
50062,7700,3,35,53,0.904381457724,68.3888888889
50047,8145,6,5,50,0.242292189082,35.5277777778
50047,3687,4,58,49,0.0,0.0
50047,2358,1,38,12,0.721928094887,91.5277777778
50047,2538,2,28,35,0.0,0.0
50047,14169,5,7,42,0.794309554641,14.7777777778
50047,8348,3,41,54,0.402179190202,32.5555555556
50047,25656,7,16,59,1.10330740861,17.7777777778
50047,89419,8,44,51,0.482179190202,0.972222222222
50047,1411,2,19,32,0.0,0.0
50047,1171,1,10,2,0.0,0.0
50047,86265,8,46,22,0.764114054554,8.61111111111
50047,58114,9,29,14,1.57366068969,42.75
50047,11999,7,4,28,1.15854883189,77.4722222222
50047,4887,5,36,33,0.0,0.0
50047,5075,4,39,33,0.904381457724,76.5
50047,2030,3,9,9,0.0,0.0
50047,3730,6,1,31,0.0,0.0
50063,3298,7,10,30,0.721928094887,48.3888888889
50063,2709,3,25,36,0.721928094887,76.6666666667
50063,4532,8,21,29,1.02111918856,79.5277777778
50063,1574,4,39,0,0.0,0.0
50063,2537,6,10,13,0.0,0.0
50063,4515,9,19,28,1.55352095113,98.2222222222
50063,1212,2,46,26,0.0,0.0
50063,2871,5,18,22,0.795040279385,73.3055555556
50063,932,1,18,57,0.0,0.0
50013,988,4,30,23,0.0,0.0
50013,1549,5,38,32,0.0,0.0
50013,2926,6,43,22,0.529360865287,33.0833333333
50013,2156,3,42,24,0.529360865287,51.6944444444
50013,1167,2,37,25,0.0,0.0
50013,2997,7,5,30,0.970950594455,83.8611111111
50013,1074,1,27,27,0.0,0.0
50061,3255,3,17,10,1.17712456976,65.6111111111
50061,2569,4,47,22,0.0,0.0
50061,4274,6,24,11,0.639556365374,12.4722222222
50061,22179,8,25,13,1.25543127956,21.1666666667
50061,22761,9,24,24,1.83933083224,51.1666666667
50061,4818,5,14,19,1.70952633232,77.1111111111
50061,1828,2,35,26,0.0,0.0
50061,1310,1,49,10,0.0,0.0
50061,4459,7,11,19,1.94952633232,86.7222222222
50048,3575,7,9,51,0.0,0.0
50048,2207,3,24,59,0.0,0.0
50048,2147,6,21,58,0.0,0.0
50048,774,1,20,46,0.85545081056,94.8055555556
50048,2265,4,17,57,0.0,0.0
50048,3083,5,16,47,0.0,0.0
50048,17660,9,29,27,1.70952633232,39.4444444444
50048,1218,2,34,34,0.0,0.0
50048,13144,8,38,55,1.45131468865,24.0
50061,1140,4,16,12,0.0,0.0
50061,933,1,22,8,0.0,0.0
50061,76794,9,24,12,1.32151018874,9.19444444444
50061,2748,6,11,33,0.0,0.0
50061,67805,8,25,16,2.11173743342,50.1388888889
50061,970,2,20,6,0.0,0.0
50061,3607,7,7,18,0.0,0.0
50061,1302,3,24,19,0.0,0.0
50061,1228,5,23,24,0.0,0.0
50048,1754,2,37,32,0.0,0.0
50048,16354,9,22,38,1.32151018874,18.75
50048,4508,6,10,56,1.46438145772,56.1944444444
50048,18420,8,42,34,2.07170568882,71.4444444444
50048,1237,1,36,36,0.0,0.0
50048,2430,4,21,30,0.0,0.0
50048,5663,7,44,27,1.35418595764,31.0555555556
50048,3170,5,56,20,0.402179190202,35.3888888889
50048,5897,3,44,24,1.82863457347,64.1666666667
50047,97358,9,19,10,2.00488945173,78.3333333333
50047,1284,1,50,9,0.0,0.0
50047,15317,3,40,33,1.32346695415,63.6388888889
50047,5526,6,13,16,1.43962753634,92.6111111111
50047,15908,5,58,30,0.811278124459,21.8888888889
50047,29435,7,45,28,1.4634651896,64.5833333333
50047,1705,2,39,53,0.0,0.0
50047,19148,8,50,31,0.95104566058,17.7222222222
50047,6085,4,52,3,0.0,0.0
50013,27008,8,4,18,2.0979065701,67.8333333333
50013,3715,5,21,27,1.27326968952,87.6944444444
50013,3453,6,27,41,0.0,0.0
50013,14281,9,48,38,1.5394705708,53.0277777778
50013,3473,3,8,27,0.942683189255,70.4722222222
50013,2527,2,15,5,0.0,0.0
50013,2804,4,4,9,0.0,0.0
50013,1336,1,35,51,0.0,0.0
50013,6885,7,45,43,2.61469395165,99.4722222222
50013,3247,3,51,7,0.0,0.0
50013,1097,1,44,50,0.0,0.0
50013,997,2,10,7,0.0,0.0
50013,2880,6,43,20,0.942683189255,92.0833333333
50013,3180,7,50,12,0.0,0.0
50013,2359,4,36,40,0.970950594455,94.7777777778
50013,3574,5,38,49,0.970950594455,85.5277777778
50013,29553,8,37,47,2.27173743342,82.7777777778
50013,29554,9,35,43,1.59418595764,37.25
50013,18518,8,8,17,3.02268318926,99.2222222222
50013,1271,1,33,11,0.0,0.0
50013,5109,5,18,33,1.66053327706,76.8333333333
50013,4486,6,39,42,1.49366068969,80.4444444444
50013,18431,9,1,13,1.4166422781,25.6388888889
50013,4393,3,37,43,1.95740581143,98.5277777778
50013,1275,2,45,51,0.0,0.0
50013,4473,7,9,15,1.52192809489,83.4444444444
50013,2112,4,14,57,0.0,0.0
50063,2291,6,19,33,0.0,0.0
50063,709,1,33,42,0.970950594455,97.3333333333
50063,2048,5,26,31,0.0,0.0
50063,2452,7,19,14,0.0,0.0
50063,2530,9,27,14,0.0,0.0
50063,2334,3,12,20,0.0,0.0
50063,1522,4,35,32,0.0,0.0
50063,936,2,35,41,0.0,0.0
50063,2949,8,30,12,0.0,0.0
50060,22323,9,35,25,1.22523577947,14.7222222222
50060,2294,6,8,13,0.0,0.0
50060,1453,2,24,25,0.0,0.0
50060,12836,8,34,26,1.45131468865,24.4444444444
50060,2251,3,6,14,0.0,0.0
50060,962,1,6,49,0.0,0.0
50060,2943,7,48,29,1.5413152774,97.0555555556
50060,3518,5,34,8,0.634309554641,21.5277777778
50060,2016,4,34,26,0.0,0.0
50062,9302,7,47,16,1.59962753634,90.6111111111
50062,8492,6,55,7,0.916118213778,78.5555555556
50062,5181,4,59,25,0.0,0.0
50062,12112,8,28,8,0.795040279385,44.75
50062,1083,1,23,7,0.0,0.0
50062,12102,9,29,14,0.242292189082,31.0277777778
50062,3407,2,52,8,0.0,0.0
50062,11200,5,20,28,0.0,0.0
50062,6954,3,40,17,1.42927507071,99.5277777778
50062,8684,3,59,3,0.918295834054,70.75
50062,4154,4,36,30,0.0,0.0
50062,1266,1,24,43,0.0,0.0
50062,16741,7,51,49,1.17712456976,75.2222222222
50062,2074,2,33,51,0.0,0.0
50062,7696,5,58,56,0.0,0.0
50062,5906,6,31,8,0.402179190202,81.2777777778
50065,3090,3,47,24,0.529360865287,54.8611111111
50065,1878,4,43,10,0.0,0.0
50065,783,1,45,13,0.0,0.0
50065,5654,5,25,14,1.4634651896,25.1388888889
50065,31385,9,56,23,1.3834651896,21.3333333333
50065,2377,6,36,6,0.0,0.0
50065,6017,7,37,17,2.25287868934,70.7777777778
50065,57880,8,24,38,1.83933083224,52.1388888889
50065,1084,2,29,6,0.0,0.0
50048,1638,4,8,7,0.0,0.0
50048,11372,8,51,26,2.15111977731,41.8333333333
50048,7626,9,39,1,1.44115352788,31.5555555556
50048,3022,6,49,16,0.904381457724,89.4166666667
50048,1260,1,52,19,0.0,0.0
50048,2272,3,45,20,0.989587521222,96.0555555556
50048,1136,2,45,50,0.0,0.0
50048,2752,7,32,20,0.0,0.0
50048,2771,5,35,14,0.795040279385,85.0277777778
50048,1068,4,43,6,0.0,0.0
50048,2310,6,24,40,0.0,0.0
50048,2704,3,15,53,0.0,0.0
50048,27795,9,43,43,1.77923653617,54.2222222222
50048,625,2,35,2,0.0,0.0
50048,411,1,27,0,0.836640741941,97.1944444444
50048,1868,5,23,24,0.0,0.0
50048,20921,8,40,40,1.87485091719,59.25
50048,2283,7,10,44,0.0,0.0
50060,4300,7,47,14,1.60385618977,53.2222222222
50060,3360,4,10,26,0.764114054554,16.5833333333
50060,3730,3,14,17,2.25623281091,85.5277777778
50060,5111,9,43,25,1.54438145772,49.8888888889
50060,3738,5,32,27,1.4634651896,41.1388888889
50060,968,2,21,51,0.0,0.0
50060,3513,6,14,35,2.06545139931,78.9166666667
50060,2700,1,5,32,2.19508495182,94.6944444444
50062,1177,1,47,51,0.0,0.0
50062,1657,2,49,1,0.0,0.0
